Unnamed: 0,Unnamed: 0,Date,Reviews,Ratings,Serial,Name
4276,11,25-Aug-18,"Phito Moise is a joke. The man is a bold face liar. Autonation has completely ruined any chance of me getting a vehicle anytime soon.i went in with a credit score in the high 600 now I'm in the low 500 they literally pulled my credit 27 times on one vehicle even though I came in with a pre approved loan . There saying is "" everything is good we got you"" should be "" if you don't leave here with a vehicle you won't get one anywhere else "" cause we are gonna trash your credit trying to get you in one",1.2,312,Texas_without_threshold\Chrysler38 Reviews of AutoNation Chrysler Dodge Jeep Ram Katy.csv
17456,4,25-Aug-18,Yes I do think you to the salesman that got me there but the finance guy that doubled the sticker price on me and didn't say anything to me just had me sign and told me my monthly payments I don't appreciate so I probably wouldn't suggest anybody going to Don Herring Mitsubishi,2.4,1035,Texas_without_threshold\Mitsubishi12 Reviews of Don Herring Mitsubishi Plano.csv
5199,13,23-Aug-18,"I have never in my life had a car buying experience like this one. It was my only day off this week and I wound up spending over 5 hours at this dealership. No one seemed to know what they were doing and they seemed to be short staffed. I went in with the intention of buying a Jeep and was talked into leasing one instead (with all the reasons it would be better for me in my situation). In looking back, I am sure the salesperson makes more money on leasing than purchasing. 5 hours later I drove out with a new Jeep Wrangler after trading in my Hyundai Sonata 2.0 Turbo. When I got home, I realized that the odometer statement I signed had false information on it. They had me sign that there were only 25 miles on the vehicle when in fact it was closer to 125. I called the dealership repeatedly to get this rectified and left no less than 6 messages on various voicemails. I never once received a return call. I guess once they had your money and a sale, you didn't exist anymore. Almost a month later when I still had no finance company information or a payment booklet to make my auto loan payment, I started calling the dealership again and still could not get my salesperson (Alan Garcia) or the Sales Manager (Jet) to return my calls. It took me threatening to come in and make a huge scene in their showroom to get a return call from someone. Once they looked into it, they realized my loan had never funded because the finance person did not do the paperwork correctly and did not collect the first month's lease payment. They would have figured that out if they bothered to return any of my many calls. They never paid off my trade in vehicle and so I was getting nasty messages from the bank that my payments were overdue and I was in default of my loan. I demanded my vehicle back as I wanted no further dealings with this dealership and they told me my car had been wholesaled. That was a lie. They sold my car to another unsuspecting consumer. How can you sell a car you didn't pay off and don't have the title to??? They had to call that buyer and have them bring my car back to the dealership and that buyer was sad because she loved my trade. You can't make this stuff up!!! There is a new GM and a new Sales Manager at this dealership that tried to make the situation right (they weren't at the dealership when I bought) and they claim they are working to fix things. They have a lot of work to do! I have since purchased a new Jeep from a great dealership in Bastrop. ",1,346,Texas_without_threshold\Chrysler76 Reviews of South Point Dodge Chrysler Jeep Ram.csv
22644,12,22-Aug-18,"Having purchased from Mike Shaw Toyota in the past we were surprised to have this experience.  
They had the 4Runner in the exact colors I had been hoping for and ultimately, we were able to negotiate what we considered was a fair price.  On a different note; they did let us join in their lunch during our long wait to finalize our purchase.  Thank you so much for that.  
This dealership now appears to be just like any other; more about money and less about the customers.  If you decide to purchase then plan on at least a 4 hour process...this with having excellent credit and gave a substantial down payment.
However, their offer for our trade-in was very low-ball.  The salesman misrepresented the presence of  paint protection film on the front of the vehicle.  We have verified that it is not there.  They wanted to charge us for the wire harness running to the hitch; even though it was already installed.  The salesman did not discuss the difference of getting the advertised 2.9% interest rate or getting the listed ""Keep It Wild"" $1000 discount for the vehicle.
Then it was on to Finance and the real smoke an mirrors show.  It started with having to choose between the advertised 2.9% interest rate or getting the listed ""Keep It Wild"" $1000 discount for the vehicle.  We were never shown the difference in payments between the two choices; just the final payment keeping the $1000 and an interest rate of 4.25% and it's payment.  We were never actually shown the total costs for the Extended Warranty/Service plans and that discussion was extremely confusing.  All we were shown was the change to our payments. Was that the intent ?  They tried to charge us again for the ""Vehicle Protection Package"" listed on the sticker and it does not appear to actually have been changed on the final paperwork after we had asked about it.  We were given a tube of what appears to be paint cleaner/wax for the Vehicle Protection Plan that recommends application twice a year.  The tube appears to maybe work for one application.  This ""Package"" was never really discussed with us.  We are wondering if the exterior/interior protection was really applied.  The package we received from Lexus included much more than a tube of car wax !

All in all...really Mr. Mike Shaw ?!  NO MAS PANTALONES !",2.4,1276,Texas_without_threshold\Toyota21 Reviews of Mike Shaw Toyota.csv
5289,3,17-Aug-18,Never will I go here! They made me believe I had purchased my new vehicle. I left with it the same day and signed all the paperwork the following day but when I asked for a copy of the paperwork they refuse to give it to me! I took the down payment there yesterday like we agreed and they refused to take it because it was under my husbands name. Then they told me that the banks statements I had given them were suddenly not good enough to prove my income anymore! I had called a family member who’s in the car sale business also and he told me it shouldn’t matter where the down payment came from as long as I took the down payment and that if I signed a contract and they made me believe that I bought a car and let me drive away with it they cant change their story about if I am approved or not weeks later! They didnt even apologize! They made me call my husband to come and get me because they were keeping my car! So I don’t recommend Yaklin they screwed me over big time!,1,350,Texas_without_threshold\Chrysler8 Reviews of Yaklin Chrysler Dodge Jeep RAM.csv
5201,15,13-Aug-18,"Looking to Purchase a 2500 Laramie with 5th Wheel.  The truck was overpriced in comparison to other dealers in the area. Got their lowest price, ended up in finance, and the figures were changed to their original high price and added $1850 in other fee’s. (Addendum) Absolutely horrible experience they continued to run my credit until it dropped a tier to raise my interest. Clearly, a professional ring of thieves. I will not set foot in their facility again. It isn’t even worth walking in with your own financing, or cash, if they’re gonna break your back on a deal. absolute waste of time!",1,346,Texas_without_threshold\Chrysler76 Reviews of South Point Dodge Chrysler Jeep Ram.csv
3638,12,06-Aug-18,Asked to finance a vehicle through my credit union. Salesperson ran my credit through FIVE different lenders without telling me. Horrible for my credit. Left without the vehicle and went to a different dealership. Financed that same night with my credit union and drove away  in the vehicle of my choice. ,1,286,Texas_without_threshold\Chrysler20 Reviews of Ron Carter Chrysler Jeep Dodge of League City.csv
11517,15,06-Aug-18,"The finance man tried to add $2,200 to my amount financed, by telling me my interest rate would drop to 3.5% if I took all the protection coverage. I said no thank you I never do that. After removing the $2,200 from the amount financed he said my interest rate would now be 5.9%. Guess he sleeps well at night, especially if you don't catch him!",1.8,690,Texas_without_threshold\Honda44 Reviews of Gillman Honda of Fort Bend.csv
4903,13,04-Aug-18,"This is the worst dealership I ever dealt and  be wear of the nice financing guy they will screw you on interest rate use your own bank have pre approval letter, and there service is just as bad I'm not going to boor you with all the problem with this dealership there are just to many to list. please DO NOT USE THIS DEALERSHIP ",1,339,Texas_without_threshold\Chrysler63 Reviews of Frisco Chrysler Dodge Jeep Ram.csv
21948,12,03-Aug-18,"Brandon was great, how ever the finance person hide information to try to sell more, he did not disclosed the rate I qualified, on top he added a product and told me that it was going to cost me $180 when it was $1180, he said it was only increase my payment by $5 dollars only, I know I qualified for a low interest rate because my FICO score  is high enough.  Very sneaky way to sell and push products to clients! Very desatisfied with people who do this kind of things!!! ",2.2,1240,Texas_without_threshold\Subaru33 Reviews of Subaru of Clear Lake.csv
22841,28,03-Aug-18,Tried to buy a car had it for a week and they told me the intrest rate was going to go from 4.6% th 12.9% so I took the car back. Never trust car salesman or finance officers nothing scammer.,1.4,1288,Texas_without_threshold\Toyota44 Reviews of Toyota of Boerne.csv
9773,16,25-Jul-18,"1. They told me that sign a waiver so they could run a credit check on me, in order to get me the lowest APR, they didn’t give me any lower than my own bank. 
2. They told me that I’ll get the contract package at the end and they’ll explain the contract details and ... unfortunately, they had me signed the contract along with the waivers and there was no package at the end. BIG LIE. 
3. Now that I was about to receive my car, I realized it’s not what I was expecting, missing navigation system and Rear Cam. They denied to fix it and they were telling me it’s a done deal. You’ve signed for it. 
4. I’ve never received the vehicle from them, yet they won’t give my down payment back, right now as I’m writing this review I’m at my attorney’s waiting room to see how can I get my money back from those xxxxxxx. ",1,575,Texas_without_threshold\Ford56 Reviews of Automax Ford.csv
19374,61,19-Jul-18,"Be aware! 

They sent all my paperwork to Nissan auto finance bank without my permission. The finance person ELVIS told me that his manager” forced him to do that”. I was still very patient. I decided to refinance my car through my bank but still had to wait FOR Fenton Nissan in rockwall to send a check to Nissan finance bank for $3000 for a bumper to bumper coverage that I didn’t want. I had to idea it was going to take 2 months...

What ended up happening, since they were taking so long, I had a car loan at 2 different banks just because they were refusing to fix their mistake and simply do their job. I got the car on May 6th, yesterday after over 2 months of me begging them to do it, July 18 the check was finally sent which meant my car was paid of at a Nissan auto finance and they only loan I’m paying is with USAA bank. Of course, I never heard any apology for their lack of professionalism but it’s ok at least I don’t want to deal with them anymore. 

The only good experience I had was with the sales person-Justin who did a great job and I was very pleased but once I had to start dealing with the financial part all of a sudden everyone was too busy to help you out and refused to pick up their phone multiple times as soon as they took my money and I became their “customer” 

Im very disappointed but at least had a great lesson NOT TO DO ANY BUSINESS WITH FENTON NISSAN IN ROCKWALL!",1,1111,Texas_without_threshold\Nissan94 Reviews of Nissan of Rockwall.csv
22678,4,15-Jul-18,"Went there to return my leased 2015 Camry, and pick up a new one. I had a good sales man that spent good time explaining the features and we test drove the car. 

Keep in mind my 2015 camry was leased from this dearlership; when it was time to get the lease payment and price I asked the the salesman to check what would be the montly payment, he ask me to fill out a credit app, I told him that I will once I know what would be the price of the car and the payment amount. I am still shopping for a car and I can't fill out a credit app. at every dealerships, since it lower my credit score by getting hit with a hard inquiry on your credit report. I understand the payment depend on the score worthiness and I told him that my credit score is over 800 and if its not I understand if the payment amount changes.

The funny part start here.
His Genuis finance manager came back with these numbers
$445 monthly payment with $5000

$338 monthly payment with $7000
I got confused if i was leasing a Camery or Mercedes 
I thanked the sales person and I went to Mr.. Genuis and I asked him what the xxxx he was thinking? and if he really want to sell. 
He told me (It is the law that you have to fill out a credit app) not sure who told him about this law) I am sure not in Texas, second I am a repeated customer and they have all my info.
I left the dearlership and I went to Joe Meyers Toyota and I got a sweet deal. Never ever coming back to this dealership.

",1,1278,Texas_without_threshold\Toyota26 Reviews of AutoNation Toyota Gulf Freeway Service Center.csv
23426,7,12-Jul-18,"I purchased a pre-owned car last month. The initial trade-in offer amount was not the same number that appeared on the typed documents and on the loan documents. Please re-read your offer once it's typed. I asked for copies of everything I signed and was told I would receive them. I left the dealership with none of the paperwork that I signed at the pre-owned lot; only my loan docs. I did send an email, recently, requesting copies of all of the documents I had signed prior to signing my loan documents and while I did receive some, I did not receive all.  There are other discrepancies on my paperwork, but it was my mistake for not reading thoroughly. There are other ongoing issues, but the lack of evidence showing my initial trade-in offer is most deceiving. This was a horrible car buying experience.",1,1315,Texas_without_threshold\Volkswagen25 Reviews of Principle Volkswagen.csv
22372,30,10-Jul-18,"I purchased a car here and one of the finance managers (John Fulgoni) added gap insurance and an extended warranty without asking me. He told me that my monthly was a little higher because of the finance rate that I qualified for, and that I got a warranty for free because I worked at Toyota Corporate. All turned out to be a lie he used to leach commission from me.

Some time later I checked my loan amount and it was about $2,000 higher than I remember the value of the car. I went back and they told me it was because I signed up for the warranty, etc. Needless to say, I was extremely upset. They even produced a document where I had signed off on the lower rate and then the document where I signed off on the higher rate. They're great at confusing their customers to increase their bottom line.

I spoke to the manager Tony Pan and he refunded the gap insurance after many months of back and forth, but refused to do anything about the extended warranty because I had used it (car was leaking pretty much right after I drove it off the lot, I was also encouraged to use my ""free warranty"" by the sleazebag finance manager that added it for me). Extended warranty itself cost me $1,700. 

The team dragged their feet over 2 months trying to ""help"" me but in the end, I'm stuck with what I, admittedly, signed off on. But beware of John Fulgoni, he is a lying xxxxxxx through and through, and denied everything. The managers refused to help me.

Moral of the story is read everything through very carefully before you sign anything, and stay away from John Fulgoni or he might refinance your shirt too while he's at it.",1.6,1262,Texas_without_threshold\Toyota137 Reviews of Toyota of Plano.csv
23187,26,17-Jun-18,Went in to get the car I wanted and finance couldn’t accomplish what I wanted . Wanted a certain monthly payment and he just could do it. Left with no deal . ,1,1300,Texas_without_threshold\Toyota75 Reviews of Mike Calvert Toyota.csv
19246,23,01-Jun-18,"I initially gave the dealership a 5 star rating for the initial purchase, however the finance part of it was totally unacceptable.  I purchased the vehicle on May 25th and financed thru my local credit union.  I left the dealer with a copy of the instructions from the bank on what all they needed and how it needed to be filled out in order for them to be paid.  The dealer did not return the corrected paperwork until May 31st.   Starting on the 31st I started receiving texts from the salesman, calls from the salesman and a call from the sales mgr harassing me because they had not yet received their payment. They took 6 days to turn in the right paperwork but expected me & my bank to have the loan closed immediately.  Because of this experience I cannot recommend that anyone use this dealership.  Extremely unprofessional.",1,1110,Texas_without_threshold\Nissan90 Reviews of South Houston Nissan.csv
3887,178,14-May-18,"I drove  4 hours to come buy 2018 Charger Hellcat with already approved financing from my bank. Upon my arrival the finance manager started to delay the process to where when it was time they needed the transfers instructions the banks were closed and I was being manipulated to where if I wanted to buy the car I had to get the financing through the dealership at their APR %. The Finance guy George Nabbout and Sales Manager Ryan Martin were very uncooperative, unhonest and very unethical. These guys gave me the run around for hours and doing everything they could to get me to finance the car through the dealership or the deal was off.",1,290,Texas_without_threshold\Chrysler214 Reviews of Gulfgate Dodge Chrysler Jeep Ram.csv
18483,23,09-May-18,"I went into this dealership trying to trade for a Nissan Titan. Sale manager pushed hard to get me to run my credit because he just knew he could get me approved for an 84 month loan when I knew I wouldn’t get approved for it. Stupidly I ran the credit giving them a chance. Waited an hour at the dealership, finally he and his salesman Nick come back and tell me the other banks won’t approve the loan but the last one is gone for the day and that’s the one they know will approve it because he’s been doing this for 20 years and will get it approved. Also said he would give me more for my trade because he really wanted my truck in trade. He said he would call me the next day to let me know details. It’s been 24 hours and I still haven’t heard back from the sales manager. I called, got no answer, called again and was told I would get a call back. Didn’t finally get someone on the phone until 2 hours later which was a completely different person who knew nothing about the deal. He says I needed a co-signer but didn’t give me details about payment/total financed or anything. ",1.4,1084,Texas_without_threshold\Nissan38 Reviews of Crest Nissan.csv
11346,8,28-Apr-18,"I do not appreciate the Honda Lender to changed the rate from 3.45 to 3.6% after what we agreed upon. We signed for 3.45%APR for 72mo. We were asked to come back to signed papers they said we missed, we  were caught off guard. The accounting said the company did not approved us for 3.45%, make no sense! ",2.6,685,Texas_without_threshold\Honda37 Reviews of Big Star Honda.csv
8827,13,21-Apr-18,If you make a deal with the Salesman make sure you get it in writing. My deal changed when we got to financing. I will not ever buy anything from them. Cant stand sleazy tactics.,1,521,Texas_without_threshold\Ford26 Reviews of Griffith Ford Mercury San Marcos.csv
18862,32,02-Apr-18,"On 03/09/18 @11am, I went to Tom Peacock Nissan in hopes of purchasing a 2017 Altima. The salesman (Edwin) was new but did his best to get me what I wanted, He was told from the Finance Manager that a co-signer would be needed. So I got one. When I asked about trading in my vehicle, I was told I was too upside down and that the bank wasn't asking for one. I finally drove off the lot at 8 pm with a new car. Fast forward to 03/19/18, I still hadn't heard from the bank so I called them. They told me they were waiting on documents from the dealership and then everything would be done. And that they only have 5 days to get everything in order and that was day 3.  I called back to Tom Peacock on day 5 and spoke with Mike (Finance Dept) who told me that I needed to come back and re-sign some papers because the interest rate was too high. He had no idea I already knew it was too late and the time frame had expired.  I went back up there on 03/24/18, and was told by Mike that  I needed a trade in and/or let my co-signer be the only name on the contract. But that's not what was told to me in the beginning Mike... He tells me that I should just return the car because it was a bad deal and I should have never been able to drive off the lot. So I left there and immediately got approved for another car at a more professional dealership.  From that point on I called and emailed requesting them to come pick up the car and not even the General Manager (Mr. Garcia) ever responded or called me. Not until 03/30/18 did they come get the car. Let's not forget they promised the co-signer $500 for running the credit and being added to the vehicle. Needless, to say they are now claiming they can't pay it due to the deal being bad. BUT NEVER TOOK RESPONSIBILITY ON THE FACT IT IS THEIR FAULT DUE TO FALSIFYING THE CONTRACT!!!  They had a sale going on Altima's until 03/19 on which they did everything they could to get them off the lot. Before my co-signer left, Mike Zimmerman (Finance Manager) had the audacity to request a re-stocking fee and payment for the mileage on the vehicle. SERIOUSLY?????  HOUSTON PLEASE THINK TWICE BEFORE SHOPPING AT THIS UNPROFESSIONAL, UNTRUSTWORTHY DEALERSHIP. THERE ARE SO MANY OTHER NISSAN DEALERSHIPS THAT CAN GET YOU WANT YOU WANT WITHOUT FALSIFYING CONTRACTS AND PLAYING GAMES. JUST LOOK AT ALL THE NEGATIVE REVIEWS. IT'S REAL!",1,1096,Texas_without_threshold\Nissan52 Reviews of Tom Peacock Nissan.csv
11168,1,01-Apr-18,"only if you have excellent credit go to this dealer, I went and my credit was 699 and nothing to help you, they want to sell you another car, then they tell you that it is very expensive to interest you to be your first car, and so they want sell, they are very strict and do not help you, but you have excellent credit or fences",2,673,Texas_without_threshold\Honda2 Reviews of Classic Honda Galveston.csv
774,11,29-Mar-18,"I would never recommend this dealership to anyone. They are so unprofessional how they do business! I went up there to purchase a used 2016 Lexus rx350  and I was there for about 6-7 hours trying to work a deal. Finally I was told I was approved for a loan and signed the contract and drove  off with the vehicle. I  added to my insurance, toll tag, etc. A week passes by I received a call saying that the deal didn’t close and they wanted a $7,000 down payment or else my payment was  going to go up ridiculously high or i had to return the car immediately! And all they had to say was “I’m sorry but things happen!” On top of how everything was handled they were completely rude! I’m still so blown minded of how they lied to me and let me drive off with  a $45,000 vehicle for a whole week! ",1,38,Texas_without_threshold\BMW40 Reviews of BMW of Dallas.csv
22549,2,26-Mar-18,"Great Sales Experience, however their finance representative committed fraud (during the recorded session), fortunately I was able to catch it, and get my paperwork fixed otherwise I would have ended up spending almost $5k more then I agreed to. Finance director did a great job in helping me correct paperwork. Mr. George apologized to me for what happened , it was on tape, but the person who attempted to defraud me, so he could make commission, is still employed in finance with no reprocussions! Watch out!!!!",2.6,1267,Texas_without_threshold\Toyota18 Reviews of Red McCombs Toyota.csv
17658,17,18-Mar-18,"Our experience was the very reason why car dealerships get a bad wrap. , The general manager and the finance dept were deplorable.  We  agreed on a price and an interest rate at 6pm (after pulled credit but banks closed) our finance guy said “ I guarantee this rate tomorrow, nothing will change, but if it does I will buy you the car.”  No kidding that was his exact words.  Next day the rate doubled to 12% then to 8.9%....after more haggling  He spoke to the general manager and came back in and said we have a deal.  Disappointed I still shook hands and waited for docs. Finance guy left, came back in and says I’m sorry we just can’t make the deal happen.  10 hours and 3 lies later we left with out the car.  I have purchased 10+ cars in my life and this place was the worst experience by far... Avoid this place at all costs. Side note....if you do still go in ask for Les in new cars sales he is a great guy. He’s the reason for the star.",1,1056,Texas_without_threshold\Nissan104 Reviews of Texas Nissan of Grapevine.csv
4029,9,05-Mar-18,Very unprofessional service and very unorganized. The sales and finance department are all over the place. The day we did the signing of paperwork there had been a verbal agreement of down payment. In the next week or 2 the sales rep called saying they needed additional money towards down payment that it had not been paid in full. Come to find out the paperwork did not reflect what was previously agreed upon. Another issue was that in the weeks following the purchase of the vehicle they started requesting documents that was already supplied to them during signing of paperwork. They informed us that if they didn't have these they couldn't get funded for the vehicle which was a total contradiction of what sales rep had previously told us in a different conversation when he informed us that they had been funded already. Then as the weeks continued they informed us that they had to have us redo paperwork cause they sent it to wrong bank and haven't been funded for vehicle. They don't seem to know what they are doing. We have had vehicle for over a month and still don't have a payment agreement set up and have been trying to give the vehicle back due to all the confusion they have caused. All they have been doing is prolonging the situation and not communicating with us. We are lucky if they even return a phone call.  Bottom line we want our money back and to take our business elsewhere.,2,295,Texas_without_threshold\Chrysler26 Reviews of Bossier Chrysler Dodge Jeep.csv
4030,10,24-Feb-18,NOTHING BUT LIES AND HAVE MY CREDIT SCORE DOWN 100+ POINTS BECAUSE THEY HAVE RUN MY CREDIT OVER 40 TIMES.BUYER BEWARE NOT THE PLACE TO DO BUSSINESS WITH,1,295,Texas_without_threshold\Chrysler26 Reviews of Bossier Chrysler Dodge Jeep.csv
11389,10,30-Jan-18,"We went to this dealership to buy an Odyssey Touring. We did a test drive and finally got to the point of negotiating price. For the whole negotiation, we were talking about out of the door (OTD) price without any trade-in or anything. In addition, we never mentioned about how much we wanted to put down for down payment. We got the the OTD price of $43,000. Then we go to finance office. Everything went fine up until the point we signed the payment paper. We agreed to put down $10,000 as our down payment which means that we will finance $33,000. But NO, on the paper, the amount we needed to finance was $35,000. Turned out, from the beginning, they had put $2,000 as my down payment without my knowledge. Basically, their PRICE WAS $45,000, not $43,000 which I was led to believe. This came at a surprise to my salesman too because as I said, we negotiated the car’s price without any down payment in mind. Moreover, when presenting the finance paper to us, instead of showing, explaining, and checking everything on it (ex: interest rate, down payment, amount finance…), the finance guy just went straight up to the monthly amount and tell us to put initial on it, trying to rush through the paper. If we haven’t caught that, we would of buy that car for $45,000 and thinking it was only $43,000. The final straw that make me writing this is when the finance guy told me that that was never his fault, that $2,000 was on the paper from the beginning and I did not read it (my thought: even your staff did not see this, and you still had to courage to blame it on me????). I understand that dealerships need to make their money somewhere, either car price, finance, extended warranties, or accessories; which is totally acceptable; but what I cannot tolerate is when they are trying to SCAM their customers. Yes, I used the word “SCAM.” Their way of doing business is highly UNETHICAL. After reading my review and you still want to give this dealership a try, by all means, be my guess. At least, keeping my experience in mind and I hope you get a good deal from them. My final warning: EXTREMELY CAREFUL WITH THIS DEALERSHIP!!!!
",2,687,Texas_without_threshold\Honda40 Reviews of Honda of Spring.csv
4284,19,24-Jan-18,"I went here to buy a vehicle. I waited too long. I was told to send my documents needed for approval. The next day the salesman Carlos Paredes text me and stated we have everything approved, so go ahead and add the insurance on the vehicle,come sign the paperwork and pick up your vehicle. I drove 2 hrs to this dealership and waited over an hour on the new finance person. Robert the finance person states ""I'm sorry but we submitted information to bank for the wrong vehicle so we will have to resend your application tomorrow because the bank is closed. This was the worst experience at any dealership that I have ever had in my entire life. The salesman disappeared and never bothered to apologize or call to give me any update. I have took my business elsewhere and bought a brand new SUV with no problem and a smooth process. Everything my new salesman stated to me it was done. This is how you should treat your customers. ",1,312,Texas_without_threshold\Chrysler38 Reviews of AutoNation Chrysler Dodge Jeep Ram Katy.csv
16616,2,17-Jan-18,"Beware!!! extremely incompetent when it comes to cross communication with in their organization.  I took them 4 weeks after the due date to process my first payment!!

Back story: I went in for a recall for my new 2018 Mazda, while I was there I was told that it was time for my first payment on the car and that I can pay at the dealership. So I paid my first payment on 18 December 2017 for a due date of 20 December 2017. I finally got the physical bill in the mail on 19 December and set my account. I waited a week to see if the payment I made posted but still nothing so I called Mike at Ingram Mazda to see what was going on and they kept on saying it must have gone through and that Mazda capital must have messed up. 3 weeks later in January, payment still hasn't gone through and now have a late fee on my account. I finally called the Sarah at accounting and was told that they mistaken the payment as a down payment instead of a first payment. The payment finally went through on 17 January 2018 when I originally made the payment on 18 December 2017.

",1,961,Texas_without_threshold\Mazda12 Reviews of Ingram Park Mazda.csv
23610,11,02-Jan-18,"I traded in my 2014 Tiguan fo a 2018 atlas. I got the vehicle for a fair price. I have no complain about the vehicle or my sales person Lincoln.
I traded in my Tiguan on November 3rd 2017. We got the 10 pay off quote. it was all good and I left happily. What followed was horrible.
I financed through VW credit and my previous was through VW credit as well. 
I kept getting calls from vW credit  that I was late on my payments. I explained to them I had traded in the car. Told the dealer about the situation and was told it’ll be paid off soon. Eventually it was paid almost 45 days after I bought the car and now it reflects as 30 days late payment on my previous loan in my credit. Not sure what the delay was but I have visited dealer and explained my situation to the finance guy aand I was assured it would be handled and after a week it hasn’t and nor have I been contacted about the situation.
Very disappointed it could have been a pleasent experience and it turned out horrible with impact on my credit.
Not happy at all and won’t recommend or come back to this place.",2.4,1322,Texas_without_threshold\Volkswagen46 Reviews of Clay Cooley Volkswagen Of Richardson.csv
4242,13,18-Dec-17,"I used to be a car salesman myself and have worked at three differnet dealerships.. and needless to say this is the most shady and unprofessional place I have ever had to deal with. They knew going into it that I was a salesman and knew the whole process inside and out. But rather than shooting me straight like they said they would, they tried to rob me of my trade by offering $10,000 less than it's worth. They also have a ""one price"" policy which means the price of their vehicles is non-negotiable. That would be fine except for the fact that they price their vehicles at high retail and then they try to steal your vehicle from you too. It's bullshit. NEXT. After I tried walking out they finally decided to give me a reasonable amount for my trade. When we got to the financing part they tried to rip me off once again. I have a 720 transunion credit score and my co-signer has a 765 score so I know we qualify for a great interest rate. The finance manager came in the office and told me the best he could do was 7.5%. BULLSHIT YET AGAIN. At this point I'm fuming and told him I can beat that with outside financing and he still wouldn't come down. So I left. I would never recommend this place to anyone. Please don't bring your business to these assholes. They had a chance to make $3-4,000 off of my truck that I traded in and I know they were making at least $2,000 on their truck. It disgusts me how greedy these people are",1,311,Texas_without_threshold\Chrysler36 Reviews of AutoNation Chrysler Dodge Jeep Ram North Fort Worth.csv
8853,13,29-Nov-17,"The finance side of this dealership so to be completely disorganized, rude and just unable to do their jobs. I worked with Thorne Smith and did not get my plates for 7 months because even though everything was fine with Ford Credit he kept saying I owed money. I still do not know exactly where this went but ended up paying just so I could get my plates. He bullied me into paying the money and then insulted me telling me that ""he didn't expect me to know where the money is going,"" and ""it is complicated to understand."" I feel ripped off and insulted. This place also had me sign the papers 2 different times because they forgot to have me sign certain at the dealership and then ""Forgot"" to get my first payment from me before I left the dealership. This place is absolutely a mess and I CANNOT recommend it to anyone. DO NOT go here! ",1,522,Texas_without_threshold\Ford27 Reviews of Covert Ford Lincoln.csv
12736,1,22-Nov-17,"I completed a motor vehicle buyer's order to purchase a 2016 Hyundai and provided the dealership with the information necessary to process my purchase and complete the financing. Since the sale occurred on a Saturday, they did not submit the purchase order to my credit union until Monday. Just as I finalized the loan documents on Monday, the salesperson called to say they decided to sell the car to someone else. This type of business practice is highly unethical and was likely a breach of contract. The dealership itself was unapologetic. The salesperson was apologetic and tried to direct me to a different vehicle, but  the price was not nearly as competitive as the original vehicle. It felt a lot like a bait and switch situation.",1,739,Texas_without_threshold\Hyundai6 Reviews of Roger Beasley Hyundai New Braunfels.csv
22776,10,19-Nov-17,"This was the worse car buying experience in my life.
1.) Three loans because this company lies and drops the ball.
2.) 42 fraudulent hard hits has ruined my credit.
3.) They raise the price of the vehicle when you go to sign for the loan.
4.) Car salesman gave false information to us and the loan company.
5.) Poor management and customer service.",1,1284,Texas_without_threshold\Toyota35 Reviews of Universal Toyota.csv
2860,1,15-Nov-17,"Sales guy was really helpful. Explained everything about the vehicle, very impressed by his vehicle knowledge. Very disappointed with the way the finance guy shoved so many forms in front of me to sign before we ever talked about the deal, regardless of what price was quoted to me in their email. It was all about the finance rate. After I thought the rate was OK, the flood of extended warranties never stopped, based on the finance rate. After I purchased the vehicle, I realized the original quote was never included in any of the paperwork, specifically the dealer discount. Lost out on that, water under the bridge. I should have examined the documents more closely. Here, sign... I guess that's how all the dealerships work these days. Caveat emptor! ",2.8,228,Texas_without_threshold\Chevrolet5 Reviews of AutoNation Chevrolet Highway 6.csv
