Unnamed: 0,Unnamed: 0,Date,Reviews,Ratings,Serial,Name
18335,0,03-Mar-20,"This is the worst case of old-school, used car dealer xxxx I’ve seen in my 25 years of car buying experience.  After hours spent waiting and the salesman stalling on every step of the process so they can wear you out and waste your time, they add $1000 to the advertised price of the car in BS, nothing warranties (wheel-lock warranty, anyone?) just to rip you off.  And then try to waste another hour of yours wearing you down about why they can’t remove those “options.”  I can not recommend anyone LESS than Sterling-McCall and I personally will NEVER go back.  This is why internet-only dealers with up-front pricing will win in car sales.  Sterling-McCall is filled with nothing but thieves and liars who don’t value their customers at all.  Never again. ",1,1079,Texas_without_threshold\Nissan24 Reviews of Sterling McCall Nissan.csv
493,0,28-Feb-20,"Price listed on Car Gurus was $14,982. When asked what the final price, excluding sales tax, would be $15,990.  There was add-on after add-on including stamping an ID # in 4 places on the vehicles, insurance that I don’t need since I have my on insurance, putting a coating on the vehicle. This is year old car.  
“Bait & Switch & Pad&               Pad the purchase price. ",1,19,Texas_without_threshold\Audi37 Reviews of Audi Central Houston.csv
18940,3,28-Feb-20,"We saw a reported price on Carfax, which gets all listing info from the dealerships. So we called TNN to make sure the vehicle was still in inventory and drove quite a distance only to discover they would not honor the advertised price because we did not qualify for the ""discounts""-  on a used car. When we asked what the discounts were that we didn't qualify for, we got a song and dance about rebates, etc. On a used car? The ad did not state there were any qualifications or restrictions on the advertised price. They were totally unwilling to reasonably negotiate the price to even come close to the price they were advertising. Beware of false internet advertising! ",1,1098,Texas_without_threshold\Nissan57 Reviews of Town North Nissan.csv
23066,2,22-Feb-20,"THE CLASSIC BAIT AND SWITCH ROUTINE
They quote you a low price, then when it's time to sign the contract, they distract you from seeing the insanely high final cost.
They specialize in taking advantage of women that are not automobile and paperwork savvy.",1,1295,Texas_without_threshold\Toyota69 Reviews of Toyota of Alvin.csv
8895,1,19-Feb-20,"My experience was negative with “Friendly” Ford. I don’t like the old school used car lot scams. In the internet age I find it surprising that they think their customers are uninformed. Basically they tried to pull a good old fashioned bait and switch. They had the Toyota FJ cruiser listed for $15000, they wouldn’t negotiate so I agreed to their price,$15000. I asked for the total price, TTL and $150 document fee. They sent it to me and it was $18071!
They had raised the price of the car from $15000 to $16196 then taxed that number. They had claimed the increase was from add-ons, which I didn’t request that totaled $1200. I asked them to remove them and they refused. What were the add ons? $299 to fill tires with nitrogen (free at costco), $199 wheel locks ($40 amazon), $499 vin window etching ($20 DIY kit on amazon) and $199 window replacement (insurance covers this). Don’t use this dealer unless you like getting ripped off. 
Shady AF!",1,524,Texas_without_threshold\Ford29 Reviews of Friendly Ford of Crosby.csv
3261,4,17-Feb-20,"I visited their dealership today and found my experience utterly disappointing.
I had interacted with your internet team and had got a valid quote for a car and also booked an appointment.
Since this was going to be my wife's car, I brought her and my 2 kids (1 infant) for confirming the deal.
When I reached there, I was asked to work with your salesman Melvin Jones. I was made to wait for a very long time and could view the car only after 90 minutes of coming.

I would have been fine with the delay had you guys been honest about your prices. I was looking for a 2019 Jeep renegade and got a confirmed quote (email) of $14300.  This was the first thing I told Melvin and was very clear about my ask. After 2.5 hours, Melvin started talking to us about the price. To my surprise, the price was now $17,800 because there was a mandatory security package that I had to take. When I told him that this is bait and switch as you are quoting a different value online which does not specify anything about this package he went in and sent an individual who seemed to be a ""manager"" of sorts. He tried to explain me that this was the correct price and that it still beats others. Although, this is not correct (There are other dealers who have it cheaper), this is not the point. You can not show a price, confirm in an email, invite the customer and then add a package and make it mandatory. Also, i was told that the only option i had was to finance my car (as against my choice of buying it outright). Again, this was not referenced anywhere on the website or email confirmation.

This is completely unacceptable and should be taken up by your management. If you guys pride yourself as an honest and fair company, these practices should not be followed.
As i write this letter, I can still see the $14,300 car on your website. You are not only losing 1 customer, but I will ensure that i speak about my experience within our community to educate them about such practices.
",1,257,Texas_without_threshold\Chrysler11 Reviews of Mac Haik Chrysler Dodge Jeep Ram.csv
15409,3,15-Feb-20,"Hidden fees and bad customer service. Found the car I’ve wanted listed for a good price. Then found a hidden $1000 non-optional fee added along with a $150 document fee. When I told them I would purchase the car without the $1K added they just said “no, someone else will buy it if you don’t.” This was the sales manager and he acted like he could care less about a sale or me. ",1,881,Texas_without_threshold\Kia26 Reviews of Clay Cooley Kia.csv
22210,5,29-Jan-20,"Send my wife up here to purchase a vehicle she wanted.  She dealt with Mr. Mahmoud Alnasser who she said was very nice.  When it comes time to sign all of the paperwork, she was dealing with a Mr. Bruce Jackson.  Mr. Jackson tried to throw on a $1300 ""reconditioning fee"" which he claims covers the cost to make the vehicle ready to sale, including maintenance they did (oil/filter change and wipers).  This is classic bait and switch.  Be wary of the fact that they will try to throw on fees and the price you see listed on the website is not the price you will get.",1,1260,Texas_without_threshold\Toyota124 Reviews of Texas Toyota of Grapevine.csv
12769,0,25-Jan-20,"Internet pricing with this dealership is a total SCAM.  You will NOT be able to get the car for the price advertised.  Emailed with a salesman for 2 days, confirmed everything about the deal - including that we had our own financing to which he said come on out and test drive and we can get the deal done.  Drove 2 hrs to test drive the car.  Car was great, but advertised at 37 miles, now has 1,200 - not a huge big deal, right?  Also advertised that it was black, black interior - obviously not, pics show gray - again, no big deal.  Test drove, loved it.  Upon test drive return, I tried to confirm the internet price of $15,963.  Was told he ""really didn't know the price"" but regardless, I would have to use their financing to get the internet price.  THAT was my first major clue, but I thought I'd try to make it work.  I gave them my pre-approved interest rates - said DO NOT run my credit unless you can beat that rate.  They ran my credit and then came out and told me there was an ERROR on the internet pricing and the car price was REALLY $19,999....due to their ""3rd party vendor"" mistake, it was listed wrong and they won't honor the price it's listed at, $15,963.  Tried to get me to finance through them at some astronomical rate and then just refinance with my bank in a few months...... WHAT THE ?#$%??????  How stupid do you think I am???  Even if I financed with them, they would not honor the internet price and yes, the price has been on the internet for weeks and is STILL on the internet as I'm typing this review.   Please do your self a huge favor and don't buy from this dealership.  I don't blame the sales people, they have to deal with what they are given - this falls directly to their finance and management.  Stay away!!!!",1.8,744,Texas_without_threshold\Hyundai8 Reviews of Hyundai of Longview.csv
19225,2,24-Jan-20,"Possibly the worst car buying experience I’ve ever had.  Was offered a price online and went to the dealership to buy the car at that price.  When we got there, that price wasn’t available.....classic bait and switch and very predatory.  Go somewhere else, for your own good.  ",1,1110,Texas_without_threshold\Nissan90 Reviews of South Houston Nissan.csv
4831,2,19-Jan-20,"This was the worst car buying experience we have ever had! They advertised one price which is what brought us in to begin with then when it was time to talk numbers the price was, literally no joke, $13K higher! Initially they said it was because the price advertised included all discounts available, which we didn’t qualify for. Honestly, I don’t know anyone who would but ok, I get that. But once you took into account all the discounts, the price was still $6K higher than the sticker price on the car. Which they then told me was due to all the after market additions they put on the car at the dealership. We eventually came to an agreement after several hours of negotiations only to have them try to push additional warranty expense on us after we repeatedly declined. Had one gentleman come in and tell us that they were already losing money on the deal and the warranties are a way they make their money. Seriously, if selling me the car at the price they've agreed upon is a loss, then don’t sell me the car! I can certainly find something else somewhere else! I really am not worried about their profit margin at that point. Perhaps if you’d been upfront with the price to begin with we could have all saved a lot of time and they could have sold the car to someone else willing to pay the price. After my husband got mad and stormed out they finally took no for an answer on the additional warranty and we signed the papers at the negotiated price. Then they came back and apologized stating they hoped this didn’t leave a bad taste in our mouth. I thanked them for the apology but told them unfortunately it was too late for that after all we’d been through. What a horrible experience, never again! ",1,338,Texas_without_threshold\Chrysler61 Reviews of Boerne Dodge Chrysler Jeep.csv
3712,3,11-Jan-20,Did not honor online price.  Once in finance was charged ridiculous price for tint and vehicle locator service  ($1999 and $2400).  Would NOT recommend dealership!,2,290,Texas_without_threshold\Chrysler214 Reviews of Gulfgate Dodge Chrysler Jeep Ram.csv
10207,9,06-Jan-20,"I inquired 2 days ago about a new 2019 Ford Ranger you had listed for $19460 through auto trader.  The sales person, , Eddie Sifuentes called me immediately.  We spoke and I told him I was ready to make the deal.  Just needed to know a final price so I can obtain the loan at my bank and get the money.  He stated he would call me back with that information.  Never heard back.  So I sent Danielle Quesada, the Internet Sales Director of Maxwell Ford.  Within an hour or so Eddie calls me.  He stated the final price BEFORE taxes, fees, and tag would be over $27000.  When I asked about an $8000 increase in price, he stated the rebates either ran out or I dont qualify.  This is a bait and switch scam you guys are running and I have posted a complaint with Auto Trader.  I will also post reviews online about the Maxwell Ford bait and switch scam.  ",1,601,Texas_without_threshold\Ford93 Reviews of Maxwell Ford.csv
10208,10,05-Jan-20,"This is the worst experience we have ever had buying a vehicle.  We traveled an hour to this dealership because of the internet advertised prices. They have bait and switch pricing. Do not believe anything you see. Even when we showed them the price they advertised online with the vin number, they would not honor it. In fact at one point we were told that the ""internet was broken""! Unbelievable! If you go here plan on wasting at least 4 hours or more and feeling cheated and lied to when you leave. Good luck.",1,601,Texas_without_threshold\Ford93 Reviews of Maxwell Ford.csv
1031,1,04-Jan-20,"I would not recommend this dealership! We went in to purchase a 2019 Acadia which was listed online at $26,388. Went in and verified the price plus TT&L. Went for a test drive and came back to negotiate. We were then told we HAD to trade-in my car. We told them initially we would trade it in depending on the deal. They ultimately came back with a trade-in offer $5,500 below what we received on the same day at a different dealership. They have since changed the price on their website. If I could I would give them zero stars. ",1,51,Texas_without_threshold\Buick15 Reviews of Gateway Buick GMC.csv
18831,1,03-Jan-20,"The Good:
The Peacock Nissan dealership is very nice on the inside.  The salesman than we initially worked with, Joel, was fantastic on our first visit.  We had an initial test drive that went swell, and was enough to convince us that a nice Rogue was a good fit for our needs.

The Bad:  
The problems came on our second visit.  We identified a certified preowned vehicle that fit our needs and was advertised at a reasonable price for its condition.  However, this is the time where potential buyers should be the most wary of the dealership.  When we sat down to negotiate with Mehdi aka Mike, we were ready for a lot of the type of car dealer tactics you read about, and they did not let us down - the 'let me check with my manager' spiel, leaving us to wait for long stretches....the ""this is the lowest i can go, or else i'd be fired!"" - only to then lower the price further, and so on.  Pretty much the stuff you'd see in any article about car buying and what to look out for.   The game is the game, so while we were annoyed by all this, it was not surprising.  Mike was pleasant to work with, and clearly had awards to show that he was at least decent at his job.

What WAS surprising however, was the price sheet with not just the so-called 'buy now' price, but: 
-a ""Market adjustment"" (that was explained as 3 different things by 3 different people)
    + additional ~$1800
-a 'certification fee' (which to be fair, we did encounter at another Nissan dealership, but was not explained as ""REQUIRED"" the way it was conveyed to us at Tom Peacock
     + additional ~$1200
-dealer add-on charges (that we were told we did NOT have the option to decline as they were ""already installed"") such as nitrogen tires, door guards, and GPS??
      + additional ~$1000 or so in total

PLUS the tax/title/license, for a grand total of almost an additional $5000 over the advertised price of the vehicle.   (This is the part in any advertisements where the fine print saying 'price does not include any dealer fees' comes in to play and what you should be VERY careful of.   We noticed that some other official Nissan dealerships were not nearly as bad about hidden fees, so maybe start with those first)

After much back and forth with Medhi, we agreed on a price that he even had the audacity to draw a line on paper and have me sign to signify that ""we have an agreement"".

At this point, we begin to fill out the finance paperwork, and are ready to go on to the finance manager and finish the purchase process.

BUT - plot twist!
Israel Aguilar, the pre-owned sales manager, comes in to the office to sit down and tell us that ""they made a mistake"" in the pricing that we had just spent 45 minutes working to get to an agreed-upon point on.  He then proceeds to go into a whole spiel about how he needs us to ""do him a favor"" and go up by $1000 on the price that we just settled on.  He goes on a bunch of platitudes about how it's only going to add a few bucks to my monthly payment, and we won't even notice it and he didn't want to lose his job either, and blah, blah.... it is interesting that he wanted us to believe that the $1000 was going to hurt the dealership more to honor their ""mistake"" than it would hurt an individual family's budget.

By this time, we had been in the office around an hour and a half with these gentlemen wasting our and their time, but as we were not willing to accept their bait and switch, we decided it best to leave before they came up with some new and imaginative way to try to deceive us.

And don't get me wrong - i understand that they're a business and have to make some money, but considering the reputation that car buying and car dealerships in general have for being slimy, bait & switch scam artists, you would think that in this age of SO many options for buying vehicles, a good dealership would try to differentiate themselves with honest, quality service...but here we are.

To add insult to injury, we had no fewer than 4 followup calls in the subsequent days:
-a call the next morning from a lady trying ""to understand what happened"":  she tried to convince me that the 'mistake' they made was them forgetting to mention the certification fee (which was a lie, since it was one of the things we negotiated over initially, so it *definitely* wasn't forgotten)

-calls/texts inquiring about 'what [they] could do to earn our business'  - the easy answer there would have been to either sell us the vehicle at the price we mutually agreed on, or train salespeople not to try to get customers to sign off on a bottom line price if they plan on asking for more later on!

-a call from the very first salesperson (Joel) asking if there were any other Rogues we might be interested in.   This call was part of the reason i had such a favorable opinion of Joel - at no point during the entire time we were in the dealership did either Mike or Isreal offer or suggest any similar cars that were available - instead, they fumbled the sale by trying to get us to go up after having already bait and switched the pricing up to that point.


Needless to say, we purchased the vehicle elsewhere.
The bottom line is, you can *possibly* get a good deal here, just be prepared to deal with a lot of BS and even then, they may try to pull shady tactics right before the finish line.    We anticipate having to replace our other family vehicle later this year, and this place will definitely be at the bottom of the list.
",2.2,1096,Texas_without_threshold\Nissan52 Reviews of Tom Peacock Nissan.csv
15759,2,31-Dec-19,"DO NOT BUY HERE!!!My wife and I came in to see a vehicle  that was published online as certified for $7,000 for our kids.  We dealt with a salesman who showed us the vehicle and allowed us to test drive it. Once we sat down to discuss the final price of the vehicle, we were advised by the salesman that the vehicle price was misprinted and the price was higher, but they would honor what was printed online.  Once the total numbers were put together, it was also advised that although the vehicle is described as certified it was an additional cost of $1,290 that I would be responsible for.  The total drive out on a $7,000 vehicle  was over $9,200.  This did not make sense.  I spoke with a manager and at advised him that the internet ad website for Beck & Masten Kia showed the vehicle at $7,000 certified. The manager stated that there are disclaimers on the website, and that they were not going to negotiate any further on the vehicle.  I then spoke with a general manager Mr. A. Khan.  He advised the same. at this point I explained that I would pay $8,000 drive out for the vehicle. Mr. Khan went and put some numbers together for me and the total was still over $9,200. He admitted that this is the mistake of the dealership and explained the dealership felt they were being fair since they were honoring the $7,000 price. Again, the price showed $7,000 and stated that the vehicle is certified pre-owned. I asked mr. Khan how he would feel if he was in my shoes, he attempted to work his way around a question and advised that advised that this is fair. Beck & Masten has been around for years.  My family has purchased a vehicle from them before many many years ago. This is a horrible way to conduct business. Please beware if you go to this dealership, they have no sense of Customer Loyalty nor do they care about maintaining a positive reputation.",1,898,Texas_without_threshold\Kia9 Reviews of Beck & Masten Kia.csv
4824,1,29-Dec-19,I went to Star Dodge to check out the $5k over blue book trade they were advertising. I found out that it wasn’t a truthful ad. What they offer is “up to 5k” over blue book. This was not what was advertised. Basically I got a really low ball offer on a clear title trade in. Then to make matters worse I was told that I would be financing more than the price on the truck I wanted.....wayyyyy more. They came at me with a payment more than twice what I said I was comfortable doing. I walked at that point. Three hours of my day off wasted. They let me leave without even trying to get anything to work in my favor. I guess they had already reached the monthly quota. I’m never going back.,1,337,Texas_without_threshold\Chrysler6 Reviews of Star Dodge Chrysler Jeep RAM.csv
8611,0,21-Dec-19,"The  ""internet"" price apparently doesn't include the aftermarket junk they have installed a priori.  Approximately 10% additional. In my opinion It's a deceptive practice. I drove to Maxwell Ford and bought the same truck hassle free. They even bested the lowball trade offer from Truck City by over $1000. Last year I bought a truck there and they dealt in good faith. I'll never buy another vehicle there. The smug finance manager made the whole experience stink. I wasted 2 hours driving there.",1,512,Texas_without_threshold\Ford20 Reviews of Truck City Ford.csv
22081,12,21-Dec-19,"I went to go look at Pre-owned RAV4. The online price for this vehicle was ~3K less than the quote provided at the dealership. Also, the trim listed on the website was inaccurate than the actual car. Total SCAM. Stay AWAY.",2,1256,Texas_without_threshold\Toyota100 Reviews of Lone Star Toyota of Lewisville.csv
4020,0,20-Dec-19,"
They are terrible people.  They reached out to me.  After I said I wasn’t looking unless they had  a good deal they came up with one and we called and emailed me all day.  We agreed on a price, and they agreed on a price for my trade, and then they charged $500 to hold my vehicle.  The next morning I got up and drove two hours to their dealership only to find out that they let my truck get sold out from under me.   They could not find another but we’re going to make it right.   They found me one, but I was going to need to come up with $1-2000 on the final price.      I asked to speak to the owner and he was too busy to speak with me.  Bait and switch shop and do not care.  They knew they screwed up and had no intentions to make up for it.  You are just someone who walked in.  I was 100% honest with them and kept my word 100%. They lied and did not honor their quotes.    Sorry sorry people.  Blake and Brenda were supposed to be the best people and willing to make a deal but they will get you in the door and not have your vehicle.

They then called me and said it was my fault for being so picky and having such high demands.  Great people for telling the customer they are wrong ",1,295,Texas_without_threshold\Chrysler26 Reviews of Bossier Chrysler Dodge Jeep.csv
5414,6,20-Dec-19,"They list vehicles prices that are not real, after asking for the final price I was sent a quote including a ""Grapevine protection package"" which is window tint, door edge protectors, wheel locks and a gps tracker for $2.000.
They said this is added as soon as the vehicle is delivered to the store and can't be taken off. So if it is added as soon as they get the vehicle, they already know that the price will increase by $2.000 on every single vehicle. Why not just list the real price instead of luring the people with a false advertising? this is a total waste of time. After you add those 2k, the price won't be competitive compared to other dealers.
Jeep should watch how the dealers are advertising.

I would expect the usual reply with an email to contact them with any concern, they should be the ones concerned. I should have read all the 1-star reviews before.",1,355,Texas_without_threshold\Chrysler91 Reviews of Grapevine Dodge Chrysler Jeep.csv
18780,2,18-Dec-19,"Very disappointed in this dealership. My husband and I went to Grubbs Nissan back in 2016 trying to trade up into something better and after spending hours there getting my car appraised, test driving and picking out a car we went to talk numbers and got side swiped by their ""Final Pricing"" and ended up leaving making no deals. Come 2019 and the dealership is advertising big sales deals with rebates, up to $3k over KBB suggested and we decided to try them one more time to see if hopefully they improved the way they did business but sadly no. I was hoping they'd give me a better ""deal"" than just $500 over KBB but would not and when the vehicle we originally wanted posted online was suddenly a higher amount then advertised the previous day they told us all their vehicles have about $3k in accessories on them and when we requested a vehicle without the additional they told us that wasn't possible and that it was online in the fine print. Thankfully we had a screenshot of the vehicle we were originally looking to trade up into and that's when the rest of the false advertisement and b.s. with it's all in the fine print. The way this dealership does business with false advertising vehicles for one price then providing way higher numbers after they get you in the door is bad business. We would have loved to have gotten the vehicle they advertised at the price originally listed online but once again same sales tactics just to get people in the door, waste everyone's time and run people's credit to make it look like they have higher numbers than they truly do.
Customer Service and Friendliness is on point until they get you in the door and you can prove they are running a scam on you then their whole persona changes and they trying to tell you other dealerships are doing it too.",1,1095,Texas_without_threshold\Nissan52 Reviews of Grubbs Nissan.csv
17857,7,16-Dec-19,"I found the car I wanted but no sticker.  Asked the salesmen and he promised to provide and quoted me the price at $41,870.  When they issued the price quote with trade-in, taxes etc. The price was $42,870.  They could not explain the difference of $1,000 increase.  
Later they provided me the sticker and the price was $41,870 and not $42,870. 


I consider this very deceptive trade practice.    ",1.5,1058,Texas_without_threshold\Nissan114 Reviews of Clay Cooley Nissan.csv
4833,4,15-Dec-19,"The absolute worst false advertising , lies to get your in would not honor advertised price Shawn is a liar mr monatgue please answer an email that was sent to you . ",1,338,Texas_without_threshold\Chrysler61 Reviews of Boerne Dodge Chrysler Jeep.csv
4544,4,14-Dec-19,"Drove down to the dealership to look at a specific Ram truck that was listed on their site. It turns out the actual price is $3,000 more than what they advertised.  The explanation was these were dealer add-ons. The dealer add-ons are clearly shown in the pictures and listed in the description below the fake advertised price.  They include a vague disclaimer at the bottom of the ad which technically makes this bait and switch legal yet in no other industry considered ethical. When I asked the General Manager about his shady business practices, his justification was everyone else does it. Which is not true. If you are in the market for a Chrysler product go to Frisco CDJR. There advertised prices are higher but are legit. If I had listened to their warning about Dallas Dodge i could have saved 3 hours of my life.",1,326,Texas_without_threshold\Chrysler44 Reviews of Dallas Dodge Chrysler Jeep RAM.csv
3718,9,12-Dec-19,"The sals woman, Kimberly Diaz advertised a 2019 F250 Lariat with 36k miles for $45k. I stated that the truck is listed on the website for $54k. She confirmed that the sales price is $45k for the 2019 F250 Lariat. When i requested to come in to buy she then changed the vehicle to a 2019 XLT with more miles and then stated that the sales price was $54k for the lariat. 

DO NOT DO BUSINESS HERE! PLEASE GO ELSE WHERE. THEY WILL TRY AND GET OVER ON YOU

",1,290,Texas_without_threshold\Chrysler214 Reviews of Gulfgate Dodge Chrysler Jeep Ram.csv
290,1,06-Dec-19,"It's hard to really like the car buying experience in general, but the sales manger, Brandon Roth, at Northside Import really made it excruciatingly worse than it should be.  

I'm glad I was able to recognize how sleazy this place was before giving them my business. After some email communication on a car I wanted, they basically tried to bate me to come in under the impression that they were willing to match another dealership's price ($14.5k) only to say that they can't in the end because the actual price of the car is $16.1k.

Listen y'all.... Listing price of the car was almost $14k. Even if I didn't care to negotiate the listing price, with taxes (6.25%), licence&registration ($61.50), title( $44), even if they tag on a big bogus ""document fees"" or any other ""dealership fees"" it should still come under $15,500. As all fees and taxes should come in at no more than 10% of the cost of the car. If you're paying for more than that in taxes and fees, then you're being cheated by the dealer.

Bottom line. STAY FAR AWAY.",1,8,Texas_without_threshold\Alfa Romeo18 Reviews of Northside Imports Houston.csv
18834,4,06-Dec-19,"VERY VERY BAD experience 
They advertised a 2019 Altima S for $18300
Went to check and even provided the VIN and the stock number for the precise car advertised, the whole thing was a wired on that day. Started with the salesman bringing the car and asking me to ride with him, took me to a side road where told me to drive it, went back afterwards to the main office where upon entering he asked me for my driver license and when I asked him why he said its for security reasons !!! I reminded him that I DO NOT my credit checked as I was closing on my house the next day and only need the drive out price today, he then said that its the policy to keep then customer ID with the salesman all time !!! He then brought another person (from my ethic background) who again said that they must have my ID again !! I finally gave them my ID hoping that they will give me the price so I can decide if to put a deposit and come complete the paperwork the next day  
The new sales man told me that the price will include tax title and dealer fees added and if there is extra options the price will be added ( which was expected)
I was surprised that he told me that the final price will be above my range and if I want to look for a cheaper car like a Sentra !! because the final price before adding title tax and fees is $31500 as they added a premium package to the Altima S , which was not mentioned in the add
I told them that this was false advertising and requested my ID back and left

Never going back",1,1096,Texas_without_threshold\Nissan52 Reviews of Tom Peacock Nissan.csv
18835,5,03-Dec-19,"Found a used truck I liked online, called ahead and said I wanted the truck and asked them to have it ready, told them I had my own financing.. They said to come on in to buy the truck. When I get there they say in order to get the price I wanted online I would have to finance it through them. I walked out, then decided to at least temporarily finance from them. They then said the price was $2500 higher than the online price even though I lead now agreeing to finance from them and they wouldn’t honor the price that 

1-was online and confirmed over the phone previously 

2-online special price that they originally offered me if I financed through them

Referred me to the fine print on their website!!!!. 

Don’t recommend, totally your typical bait and switch car dealership experience ",1,1096,Texas_without_threshold\Nissan52 Reviews of Tom Peacock Nissan.csv
9975,0,01-Dec-19,"Looking for a 2019 F150 with specific color, trim and options. Contacted multiple dealers looking for best price. Ford of Boerne had a truck that matched my specs. Michael Smith quoted me an out the door price of $48,829. Another dealer quoted me a price of $46,362 for the same truck. Vin numbers matched. ",1,583,Texas_without_threshold\Ford7 Reviews of Ford of Boerne.csv
4835,6,24-Nov-19,"I test drove a used Ram Friday evening at Boerne Dodge.  Vinnie (salesman) was supposed to get back to me with final numbers on the used Ram. I called Sat morning to check on the numbers. He didn't have them yet. I told him I wanted the truck. He said he had other appointments and to come in at 530 Sat evening. He promised to pull the truck. He texted me around 2 and told me it sold. He wouldn't answer my calls after that. He finally called hours later. He claimed his Manager was to blame. He was holding the keys but the manager took them. ""I did everything I could."" He then had the gall to recommend a new Ram. I asked if the online price was accurate and was told ""yes, except for the dealer addendum"". Apparantly that's only an additional $3000. That's no way to do business. They are crooks! They have lost a customer forever.",1,338,Texas_without_threshold\Chrysler61 Reviews of Boerne Dodge Chrysler Jeep.csv
3537,2,23-Nov-19,"They are crooks. Tried to get me to pay double the price of the vehicle, after offering them $10,000.  Truck was for sale for 29,000.  After giving them $10,000 they wanted me to pay $42,000. ",1,267,Texas_without_threshold\Chrysler19 Reviews of Chastang Chrysler Dodge Jeep Ram.csv
4836,7,17-Nov-19,Came in on a Ram Mega cab 2500 advertised on the web sight for a misleading Borne Dodge price of $56704. The Borne Doge advertised price does not include the scam APEX or Dealer installed options. Add another $7000 to the $56704 for the real price. I will be contacting Dodge customer service and BBB  to report this dealer.   ,1.4,338,Texas_without_threshold\Chrysler61 Reviews of Boerne Dodge Chrysler Jeep.csv
1416,2,15-Nov-19,Worst dealership I have ever dealt with.  Refused to honor USAA car buying service price.  Also tried to add on additional money to sales quote.  Do not deal with these people.,1,97,Texas_without_threshold\Buick46 Reviews of McKinney Buick GMC.csv
18081,16,13-Nov-19,"WORST experience EVER! (See Photos).I have not ever been so rudely disrespected. I'm still in shock!

Online I came across 2 Nissan Sentra S. A NEW 2019 for $15.5k & a USED 2019 grey/silver for $14k. My reservation was for Saturday 11/9/19 at 6pm. I went in around 1:30p. When I arrived; I was greeted by Rashad & his trainee.

I gave Rashad both ads from THEIR website. As we're going over features; the S model didn't have keyless entry, but SV model did. I was sold immediately (I had 0 desire for the drawn out 'test drive'). This is not my first time buying/trading a vehicle. I have my own APPROVED financing; all I needed was car info & final price. 

He comes back w/ the price marked up to $20.5k (CONVENIENTLY w/o $2.6k dealer discount), & only Nissan $2k rebate =18.5k but ADDS Wheel locks & Nitro-$599, EPP-$1,899, & Tint-$499=2,997. $22k BEFORE TTL! I'm NOT paying $3k for wheel locks on a Nissan, AIR in tires, a GLORIFIED wax/wash & a OVERPRICED window tint.

I kindly advised him that I didn't need nor want any of those things & showed him FOUR 2019 Nissan SV CURRENTLY listed on THEIR website for $15,681. Here is where things go downhill fast. Rashad leaves & a sales manager returns to reiterate the add ons come w/ it. If it 'comes' w/ it; it would be INCLUDED in the LISTING price. I leave telling him that if the car is not $15,681 w/ said 'add ons'; no deal.

I return a few hours later, they persisted w/ the add-ons & I left again. FACTORY made cars DON'T ""come"" w/ DEALER add-ons! They're ""dealer add-ons"" because the MANUFACTURER DOESN'T offer them as purchase options;otherwise you'd have to upgrade or wait for a CUSTOM made car..FROM the MANUFACTURER!!

Monday, I was still interested in the model & decided to reach out to the GM via reply email/# provided in a 'welcome' email. NO RESPONSE the ENTIRE day. Today, OC contacts me & during the conversation, I QUOTE VERBATIM, ""We do not have to list them."" YES YOU DO! If they are NOT listed as MANUFACTURE INCLUDED FEATURES they are OPTIONAL! It is in FACT ILLEGAL to NOT list them & force the charges to the customer! I then spoke to customer specialist Ashley. 3rd time is a charm, right?

I was UTTERLY & COMPLETELY WRONG. I get there & met Leo. He pulls my file & says the GM would come speak w/me. I was NOT met w/the GM (Chad Milow); instead it was a sales director, Roger. He shows me where they have marked the add-ons down to $400 (coincidence?). I tell him they have 16 Sentra SV on their lot. ONE of them is pure factory. He tells me no; which I know is a LIE. 16 customers added the EXACT same add-ons that were outsourced & DIDN'T purchase? Add-ons CANNOT be put on a FACTORY car until the car is SOLD! 

I call Nissan corporate to verify. He gets PISSED, SNATCHES the paper, walks off, & tells me to & I QUOTE VERBATIM ""Go purchase at the other dealership then! Why are you here?"" Excuse me?

I could not believe my eyes nor my ears! I politely walked to the front desk to ask his information. Leo returns & I explain to him what just happened, how rude & disrespectful that was. Leo tells me I can't call competition to ask about the same car & that the director doesn't want to 'deal w/ that'. Excuse me? The ONLY reason he doesn't want to deal w/ it because he KNEW he was LYING. As a BUSINESS you get customers by market competing! That is literally the model of business no matter what industry you are in!

I presume while I was headed home; they talked. Leo reached out & said they would do the deal if I accepted the numbers offered by the director. I told him I didn't get a clear look at everything, because the director snatched the paper so fast. NO RESPONSE. The ONLY way I would still purchase from here is IF I got the Sentra SV at listing price & a match on my trade-in. Other than that; I would NEVER DO BUSINESS HERE & I advise ANYONE else to NOT do it either. That is no way to treat NEW or any customer for that matter.",1,1066,Texas_without_threshold\Nissan170 Reviews of Central Houston Nissan.csv
